name	pMAG_diversity	pMAG_rich	3-HP 4-HB pathway	3-HP bi-cycle	Ammonia oxidation	Ass_Diss sulfate reduction	Assimilatory nitrate reduction	C1 metabolism/Methanogenesis	CO-Oxidation (C1 metabolism)	Calvin Cycle	Coenzyme M biosynthesis	Denitrification	Dissimilatory nitrate reduction	Dissimilatory nitrite reduction	Dissimilatory sulfate reduction	Formaldehyde assimilation	H2 oxidation	H2 oxidation/methene metabolism	Methane oxidation	Methanogenesis	Nit_Denitr_Dissimil_nitrate_red	Nitrification	Nitrogen fixation	Reductive citrate cycle	Sulfite oxidation	Thiosulfate oxidation SOX	Urea metabolism	Wood-Ljungdahl pathway	Autotrophy	Heterotrophy	Heterotrophy_aerobic_respiration	Heterotrophy_anaerobic_respiration	Heterotrophy_fermentation	Mixotrophy_Autotrophy-Phototrophy	Mixotrophy_Heterotrophy-Autotrophy	Mixotrophy_Heterotrophy-Phototrophy	Mixotrophy_Other	None	Phototrophy	Biofilm formation - Escherichia coli	Biofilm formation - Pseudomonas aeruginosa	Biofilm formation - Vibrio cholerae	Biotin Tranport	Biotin biosynthesis	Chemotaxis	Cobalamin biosynthesis	DMSP	Flagella	Pili	Quorum Sensing	Thiamine biosynthesis, prokaryotes	thiamine transporter	vitamin B12 transport	eMAG_diversity	eMAG_rich	algMAG_diversity	algMAG_rich	vMAG_diversity	vMAG_rich	site_c	water_temp_c	ph_p_h	do_mg_l_1	do_sat_saturation	conductivity_u_s_cm_1	turb_ntu	lat_sn_dd	lon_sn_dd	ele_sn_m	max_el_m	mean_el_m	sn_sp_dist_m	sn_sp_ele_m	gl_sa_km2	gl_cov_percent	gl_a_km2	chla_ug_g_1	n3_srp_ug_l_1	n4_nh4_ug_l_1	n5_no3_ug_l_1	n6_no2_ug_l_1	sba_cells_g_1
GL140_1	4.553373894	457	0.179430859	0.02135613	0.002298002	0.053563656	0.037246373	0.086726827	0.080506195	0.040158714	0.018532603	0.020982775	0.01013649	0.034814527	0.001673073	0.036322148	0.006874344	5.65E-06	7.76E-05	1.12E-05	0.026452491	0.012213987	0.004144252	0.149201432	0.00599814	0.04706041	0.115280393	0.00334443	0.006710637	0.06454483	0.320918783	3.16E-04	0.002533614	0.235652149	0.248757048	0.047828251	0.042295382	0.027563674	0.002879727	0.11210726	0.210832665	0.197839702	0.003791353	0.027007151	0.130081134	0.039258579	0.007442827	0.166596603	0.057086628	3.29E-02	0.043266257	0.002062416	0.002298319	0.88360115	11	0.154994965	8	5.159112424	1115	Uganda	-0.798507696	2.199887695	2.452727751	4.971894466	2.360854001	2.136530509	0.3757	29.8781	8.510873263	8.557278915	8.536014946	3.772760938	2.917770732	-3.352407217	-0.061875404	-2.813410717	-0.962346464	-0.005012542	2.32238772	5.175471537	1.073294481	NA
GL140_2	5.0020553	495	0.203465222	0.015445602	0.005384594	0.054950811	0.030964102	0.095375966	0.090438143	0.031374006	0.015509892	0.027296137	0.00792297	0.031415565	0.003420615	0.037804134	0.003730847	3.62E-06	7.32E-05	5.06E-07	0.031517324	0.009000517	0.001416602	0.162730401	0.00486294	0.030937355	0.094349708	0.004716153	0.010258863	0.120791052	0.368796002	2.49E-04	0.004154839	0.106172226	0.298066672	0.026771141	0.025414539	0.035019764	0.004305933	0.116770658	0.184381407	0.199331078	0.003698926	0.025367336	0.14713584	0.030418298	0.00706558	0.207255001	0.031688898	2.20E-02	0.042466657	0.001858542	0.002341369	0.960180702	11	0.087400439	4	5.186790054	1127	Uganda	-0.798507696	2.199887695	2.452727751	4.971894466	2.360854001	2.136530509	0.3757	29.8781	8.510873263	8.557278915	8.536014946	3.772760938	2.917770732	-3.352407217	-0.061875404	-2.813410717	-0.962346464	-0.005012542	2.32238772	5.175471537	1.073294481	NA
GL140_3	5.067715059	471	0.189390085	0.013116877	0.006154999	0.051066499	0.027282906	0.09042958	0.089707604	0.032089713	0.015560365	0.026547784	0.008168776	0.031803448	0.006594784	0.033723326	0.006576513	1.24E-04	1.83E-04	1.52E-04	0.034922725	0.008390258	0.0035096	0.187895504	0.004085616	0.029542431	0.089313968	0.007517298	0.011421241	0.105031957	0.330611952	0.002734044	0.004861299	0.104328385	0.363501714	0.022104723	0.028148331	0.024385989	0.002870365	0.113574894	0.173245744	0.189584619	0.003893863	0.023785782	0.167554503	0.030651994	0.006829548	0.210843101	0.029145415	2.13E-02	0.04706631	0.001847528	0.001764136	0.917176452	11	0.112231509	3	5.397899983	1080	Uganda	-0.798507696	2.199887695	2.452727751	4.971894466	2.360854001	2.136530509	0.3757	29.8781	8.510873263	8.557278915	8.536014946	3.772760938	2.917770732	-3.352407217	-0.061875404	-2.813410717	-0.962346464	-0.005012542	2.32238772	5.175471537	1.073294481	NA
GL14_Down	4.374528389	342	0.170185672	0.01588635	0.001350706	0.047764263	0.023700166	0.137003271	0.093037931	0.040098898	0.009300575	0.016453973	0.00426599	0.036706054	1.39E-04	0.041271701	3.63E-04	0	1.05E-04	0	0.017590755	0.011219594	4.17E-04	0.135546425	0.006010717	0.069788074	0.116004865	0.003460594	0.008775964	0.112077019	0.192997507	3.23E-04	2.32E-04	0.043724021	0.580531765	0.009318847	0.02722038	0.024606852	1.92E-04	0.127140251	0.17613077	0.252479326	9.03E-04	0.035704164	0.09580587	0.030691935	0.010087913	0.178939784	0.027802361	1.24E-02	0.058210201	0.003357676	0.002622787	0	0	1.559062263	5	4.116591181	441	New_Zealand	1.599387577	2.117459609	2.69934576	4.980863136	1.547562509	-2.995732274	-44.7543	167.9833	7.355321563	7.770434241	7.652545693	5.997695097	5.589119566	-1.187443502	-1.237874356	0.157003749	-2.643039209	NA	NA	NA	NA	17.60882193
GL14_Up	4.324414568	286	0.181608829	0.017465098	0.001750174	0.04415339	0.020831437	0.121275764	0.098883588	0.038420791	0.008899099	0.017727925	0.004213871	0.032503391	1.21E-04	0.041444098	3.95E-04	0	1.74E-04	0	0.02116904	0.011690987	4.43E-04	0.141540476	0.005842627	0.065178154	0.117893642	0.003688371	0.008449211	0.120098637	0.20701927	2.95E-04	2.55E-04	0.04406337	0.557373428	0.009504304	0.027923298	0.024891511	1.27E-04	0.125688832	0.174302744	0.242685919	0.001090758	0.032479947	0.103913786	0.029808771	0.011296402	0.190612331	0.02588153	1.42E-02	0.054856536	0.004257194	0.002983383	0	0	1.341608297	4	3.987250565	459	New_Zealand	1.238374231	2.138889	2.725890119	4.981549713	1.547562509	-2.995732274	-44.7543	167.9833	7.355321563	7.770434241	7.652545693	5.734958092	5.49100171	-1.187443502	-1.049822124	-0.051293294	-1.897257441	1.765586595	3.263849191	2.136530509	NA	17.87091524
GL15_Down	4.732861521	395	0.210268264	0.020016167	0.003237274	0.045566306	0.017505111	0.096822479	0.102675154	0.039109373	0.007822631	0.017898465	0.004975621	0.029196432	6.38E-04	0.039118423	2.06E-04	0	3.16E-04	6.74E-08	0.032461837	0.009683726	2.69E-04	0.138753539	0.008549287	0.060682115	0.106626865	0.003219284	0.018575553	0.137137047	0.243012879	2.32E-04	3.77E-04	0.032825879	0.50169266	0.010903946	0.017608892	0.037616501	1.72E-05	0.121312867	0.177334987	0.235110588	0.001361356	0.024647642	0.133007852	0.031419132	0.01160661	0.180379409	0.022994284	1.44E-02	0.054018264	0.004192085	0.002470584	1.477168359	6	1.939672735	10	4.463138725	747	New_Zealand	0.500775288	2.161021529	2.738902665	4.97397131	2.370243741	0.223143551	-44.6121	168.0221	7.341159756	8.037381621	7.74109909	4.051784948	4.051784948	0.473123757	-0.385662481	0.90825856	-3.331265767	NA	NA	NA	NA	16.10641535
GL15_Up	4.797156415	401	0.229626769	0.015362332	0.002379542	0.049333797	0.019265271	0.096617571	0.099641352	0.031765674	0.007274441	0.017798559	0.006107127	0.029981511	7.06E-04	0.039665847	3.40E-04	0	4.56E-04	0	0.02850592	0.008206635	0.001562196	0.139642913	0.011494571	0.059090684	0.096231197	0.003683384	0.024281865	0.192786162	0.228180229	2.65E-04	4.86E-04	0.04922394	0.430655838	0.014527259	0.027839442	0.031741446	1.29E-05	0.116459231	0.177658452	0.227426403	0.001423153	0.022033974	0.131141371	0.033991835	0.010787956	0.193723887	0.023927538	1.82E-02	0.054911503	0.003704713	0.002627797	1.447084285	5	1.950559807	9	4.332994552	754	New_Zealand	0.371563556	2.145931283	2.732417558	4.969118614	2.360854001	-0.162518929	-44.6121	168.0221	7.341159756	8.037381621	7.74109909	3.314186005	3.349904087	0.473123757	-0.385662481	0.90825856	-5.714154377	2.213207282	3.228826156	3.636796374	NA	16.03183372
GL16_Down	4.602240743	375	0.244643146	0.015768457	0.0052958	0.057535881	0.036804108	0.103153575	0.086680228	0.026753927	0.008538809	0.015712883	0.009380874	0.04357089	4.65E-04	0.041867911	3.61E-04	0	3.59E-05	0	0.017531678	0.006567297	0.001000673	0.128982308	0.009394648	0.064848476	0.072514134	8.11E-04	0.082935841	0.082683242	0.232163195	0.002268523	4.36E-04	0.017368995	0.356073982	0.015256494	0.018829162	0.191960215	2.40E-05	0.120034211	0.174498267	0.261395792	0.001076982	0.029821319	0.096343009	0.034416824	0.015816081	0.193105399	0.024647996	1.86E-02	0.042731969	0.004738809	0.001187365	1.306685812	7	1.947076843	12	5.406057027	997	New_Zealand	1.599387577	2.290512512	2.672077541	4.979488565	4.581901559	-0.798507696	-43.7869	170.0587	7.674385236	7.900451342	7.802618063	7.060047089	6.579945415	-1.864330162	-2.302585093	0.678033543	-3.066628262	NA	NA	NA	NA	16.40149835
GL16_UP	4.646196801	382	0.248407006	0.018983332	0.005584885	0.056328002	0.029422192	0.082662281	0.101893302	0.023006324	0.006216468	0.013790692	0.011371358	0.038841007	4.93E-04	0.032634486	1.96E-04	0	5.55E-05	0	0.022692198	0.007199921	0.001329401	0.132531031	0.011109019	0.065731981	0.086529912	9.86E-04	0.036223797	0.140117426	0.28122526	0.002435826	4.38E-04	0.02162517	0.352996823	0.019437962	0.022129679	0.123310343	5.99E-05	0.116626047	0.169749987	0.263727762	0.001135455	0.023204947	0.108186498	0.034925324	0.019866834	0.198216057	0.018697902	1.74E-02	0.038970139	0.005037921	0.001481174	0.977356647	4	2.02687224	12	5.315071858	1065	New_Zealand	1.749199855	2.292534757	2.644044871	4.973279508	4.564348191	-0.287682072	-43.7869	170.0587	7.674385236	7.900451342	7.802618063	6.810693566	6.407704728	-1.864330162	-2.040220829	0.378436436	-2.85124056	1.712896621	3.042138646	2.866192902	NA	16.85123191
GL17_Down	4.380211134	368	0.185576481	0.014448495	0.003828348	0.051591342	0.035002806	0.143602711	0.07313415	0.043015415	0.006595551	0.013961011	0.009121989	0.051095981	0.001240872	0.039602885	7.98E-05	0	9.18E-05	0	0.016713544	0.008476942	2.89E-04	0.074519991	0.012084486	0.110149596	0.102411403	6.51E-04	0.033826337	0.073549251	0.173296485	0.001179046	2.66E-04	0.028223881	0.598542877	0.00954908	0.015231965	0.066324753	1.03E-05	0.128282132	0.203782266	0.245359891	0.00120651	0.041113027	0.088567565	0.044420612	0.012050101	0.137596542	0.036362809	1.00E-02	0.055879398	0.003207386	0.002071319	1.749176006	6	1.884733837	12	5.376529288	851	New_Zealand	1.93874166	2.270061901	2.629728234	4.959342	3.265759411	2.818398258	-43.6853	170.0768	7.525370397	7.890395391	7.724004657	7.043596502	6.433743628	-0.703197516	-0.776528789	0.139761942	-6.091483797	NA	NA	NA	NA	15.60565352
GL17_Up	4.278193782	363	0.189779349	0.014723316	0.005312932	0.051615743	0.032585741	0.124338792	0.071477418	0.046866055	0.005584887	0.013805241	0.009509909	0.048665942	0.002093053	0.036249994	9.17E-05	0	1.07E-04	0	0.021670078	0.008764882	4.18E-04	0.070153551	0.013368622	0.116925184	0.111776463	7.03E-04	0.026674064	0.100508762	0.163874131	0.001153702	3.09E-04	0.03441731	0.59242495	0.010004197	0.015970264	0.054654217	9.49E-06	0.126960959	0.208450301	0.248959525	8.10E-04	0.03786854	0.093270397	0.046495867	0.012240349	0.131751113	0.034744107	1.09E-02	0.053079008	0.003146135	0.002114784	2.065517436	10	2.351236426	17	5.362082084	867	New_Zealand	1.78339122	2.256541154	2.651127054	4.979488565	3.063390922	3.137665769	-43.6853	170.0768	7.525370397	7.890395391	7.724004657	6.394426525	5.972536537	-0.744440475	-0.46203546	-0.223143551	-5.91898055	1.730770198	3.200711854	2.171336806	NA	15.68258609
GL22_DN	4.91527653	315	0.20941733	0.009013567	0.014057692	0.051366765	0.02091704	0.074513896	0.072733771	0.035252931	0.005284081	0.022806672	0.01495069	0.033908791	0.013855989	0.027084399	0.001755817	0	3.34E-04	0	0.056747596	0.007946999	0.006303147	0.127330911	0.012601801	0.071456005	0.104364514	0.004175699	0.018415268	0.032692625	0.219228224	0.014693146	0.002314334	0.057059748	0.537397449	0.057646806	0.028481703	0.032023698	4.70E-05	0.118038251	0.194106593	0.232479145	0.001766206	0.025960013	0.128385615	0.044949979	0.016672474	0.149201638	0.027017012	1.45E-02	0.052253458	0.005639644	0.003384544	0	1	0	1	5.268558079	939	Alps	1.558144618	2.398803951	2.60046499	4.994505912	5.094976443	4.944139303	45.916	7.2673	7.895622209	8.318864196	8.14815644	6.880897825	4.283586562	0.680568398	-1.30933332	2.09679018	-4.168296467	0.281412459	3.681099267	5.297066585	0.479334957	NA
GL22_UP	4.811063312	331	0.209696944	0.011826228	0.005127427	0.046531926	0.019932379	0.074740892	0.071473414	0.034635408	0.004964646	0.017324952	0.010083167	0.032327943	0.033796943	0.031524954	0.001210011	0	7.81E-05	0	0.034926352	0.005635899	0.005528152	0.094569281	0.019530125	0.102592335	0.12573643	0.005070408	0.034053366	0.031632219	0.244913051	0.004813737	0.00314688	0.027879569	0.490010103	0.033600729	0.104822407	0.025103105	2.48E-05	0.116226835	0.181169295	0.247262463	8.04E-04	0.02093236	0.123359309	0.041395769	0.015999726	0.163524757	0.033955436	5.47E-03	0.045662725	0.005951141	0.003701636	0.679005895	2	0.667848033	2	5.39896988	1050	Alps	-1.386294361	2.426571073	2.651127054	4.952299717	4.791649753	5.461073768	45.916	7.2673	7.895622209	8.318864196	8.14815644	4.337290741	2.917770732	0.680568398	-0.776528789	1.526056303	-5.940431187	0.734768855	3.947583181	5.374166679	0.976444655	NA
GL24_DN	5.040062083	406	0.221953187	0.015528912	0.011796202	0.046899494	0.022472204	0.08466073	0.102870685	0.026174922	0.010212538	0.025065508	0.011482951	0.026640947	0.004440404	0.033950431	5.52E-04	0	2.50E-04	1.82E-07	0.039185858	0.007648195	0.001332283	0.127561141	0.010666485	0.056648294	0.106793179	0.0021704	0.066058673	0.055815051	0.187969261	0.009246297	0.001472732	0.021778786	0.504024395	0.045235828	0.053398535	0.054914117	8.63E-05	0.128766699	0.194029818	0.21091735	0.001589255	0.021313054	0.129718137	0.034964312	0.016079597	0.182379279	0.02050218	1.58E-02	0.046653405	0.009544231	0.003384449	2.171886321	15	2.166420894	10	5.801607687	1345	Alps	0.667829373	2.354228326	2.636912173	4.983606622	4.346399457	4.540631665	46.0014	7.6508	7.84326023	8.387198395	8.111628078	6.285066562	4.324132656	2.679993603	-0.579818495	3.307252935	-3.571639962	0.034401427	2.926917958	5.141546591	0.368109322	16.98327506
GL24_UP	4.663282254	297	0.15061975	0.00797728	0.013740031	0.054946212	0.022769003	0.082217773	0.066896831	0.049483098	0.010965759	0.021583797	0.008870172	0.045709194	0.056573962	0.029362201	7.63E-04	0	1.69E-04	0	0.040073876	0.007284106	0.004038111	0.12244771	0.009467582	0.086102217	0.104019418	0.00302865	0.030312063	0.025294428	0.176371138	0.012283485	0.00370397	0.009689824	0.598382112	0.021788418	0.024562387	0.097581137	3.10E-05	0.119684997	0.183376489	0.231710676	4.59E-04	0.030737827	0.124556021	0.033384046	0.01033787	0.174825719	0.026639009	6.09E-03	0.057312849	0.004003408	0.002911236	1.705097784	21	1.99717237	22	5.193454542	1028	Alps	-2.995732274	2.3896798	2.658159431	4.970507503	4.320151231	4.647750634	46.0014	7.6508	7.84326023	8.387198395	8.112827479	3.449987546	1.704748092	2.650067919	-0.562118918	3.259633817	-4.307228821	0.521765564	2.850706502	5.229342352	0.753771802	16.26343081
GL26_DN	4.864908548	443	0.199622408	0.009181234	0.040149644	0.047608442	0.019899516	0.073608706	0.064976041	0.019959863	0.00986771	0.043610127	0.009547025	0.029717975	0.001169424	0.034517725	0.002018965	0	8.63E-05	0	0.085781005	0.006628875	0.003342447	0.153696653	0.010576265	0.045736007	0.082441516	0.004213246	0.015318216	0.047653536	0.235334532	0.004305712	0.013236049	0.038707831	0.505627821	0.071368608	0.026712067	0.041680508	5.51E-05	0.118641278	0.203620546	0.205387815	0.001367362	0.021711854	0.151189399	0.036171523	0.01187509	0.174649508	0.019670849	3.12E-02	0.048536945	0.00443189	0.002434077	2.016033218	8	0.665896557	2	5.672889068	1298	Alps	1.238374231	2.089391873	2.54709867	4.974662634	4.291828367	2.628285233	46.0295	7.8546	8.077602369	8.381946042	8.246695944	6.155919102	4.783316371	-0.145025772	-0.400477567	0.3074847	-1.015935378	-0.06720875	2.081938422	5.282949889	0.54522705	18.95425344
GL26_UP	5.085216554	478	0.21933659	0.013943417	0.018578838	0.050080417	0.025566551	0.092896177	0.087114361	0.022329091	0.007767971	0.027544664	0.008472046	0.031888895	0.00215039	0.032283915	3.95E-04	0	7.27E-05	0	0.039127909	0.007371199	0.001508699	0.128442752	0.013484398	0.071976634	0.093147836	0.001572199	0.035409956	0.048865677	0.225711337	0.00659319	0.009688827	0.012364982	0.523071532	0.042374511	0.036072404	0.059795589	5.20E-05	0.116037154	0.189264993	0.223038714	9.54E-04	0.02377183	0.13728949	0.035378654	0.014231242	0.184510391	0.020989682	1.50E-02	0.043735507	0.007518796	0.003129431	2.13620638	15	2.165976085	10	5.95694825	1475	Alps	-0.287682072	2.206074193	2.60046499	4.978112102	4.180522258	2.893145685	46.0295	7.8546	8.077602369	8.381946042	8.246695944	5.664695086	4.375757022	-0.145025772	-0.287682072	0.19062036	-2.322604766	-0.553385238	1.972691172	5.496963286	0.152721087	17.92184644
GL27_DN	5.054373189	378	0.228254978	0.014019844	0.004329323	0.050530897	0.02650035	0.083528882	0.074846436	0.035875678	0.008161981	0.019403157	0.009639725	0.037936435	0.020901946	0.035551064	2.60E-04	0	3.94E-05	0	0.027702727	0.007258483	0.001768549	0.118470898	0.011870981	0.083032759	0.097501871	7.50E-04	0.032860859	0.040786743	0.270678579	0.005563175	0.004946226	0.020069599	0.456624296	0.044517311	0.029208714	0.094704705	3.98E-05	0.123481096	0.173988162	0.222487746	9.38E-04	0.026725139	0.121059694	0.041352546	0.014026195	0.191090471	0.025961659	2.08E-02	0.050201143	0.005955143	0.002525525	2.205298106	12	2.574727335	18	5.602699151	1573	Alps	1.147402453	1.957273908	2.629728234	4.980176087	4.314817885	6.954686574	45.9891	7.4967	7.838934623	8.303628615	8.14322675	7.19331009	5.295814236	2.34228646	-0.84397007	3.255786179	-4.772518405	1.702017094	1.947337701	5.163756873	0.503801009	16.31712681
GL27_UP	4.819286424	445	0.218172639	0.028269242	0.006451817	0.048907151	0.02942037	0.102710345	0.087442963	0.02620801	0.006903533	0.022980734	0.010904112	0.03536087	9.82E-04	0.03312408	1.59E-04	0	8.63E-05	0	0.022597536	0.006352604	4.86E-04	0.101601629	0.020867814	0.09333795	0.090630705	0.00106606	0.016501514	0.06412352	0.250144418	0.012144373	0.005813012	0.005792425	0.494825637	0.057841852	0.049053544	0.043735808	2.39E-05	0.124399432	0.180983941	0.211740615	0.001098572	0.021862655	0.12349881	0.040501931	0.015770525	0.202156817	0.023118454	1.92E-02	0.042623001	0.007965956	0.00408764	1.721360966	6	1.573186392	5	5.428691988	1462	Alps	-1.049822124	NA	2.6651427	4.976733742	3.987130478	4.507005937	45.9891	7.4967	7.838934623	8.303628615	8.14322675	4.832305759	3.839452313	1.563393974	-0.210721031	1.808288771	-4.725049818	1.198457624	2.57184858	5.27264052	0.725130226	16.05708668
GL28_DN	5.101201204	437	0.245941163	0.021634579	0.010107198	0.055005744	0.024113841	0.085811589	0.066687321	0.027076696	0.007964844	0.02042883	0.007578043	0.033032892	0.009617898	0.037116944	3.49E-04	0	3.76E-05	0	0.027478286	0.007341146	0.001605344	0.142001228	0.011074432	0.068183885	0.087077832	8.22E-04	0.036395775	0.042365933	0.278769611	0.006835653	0.003985326	0.017553737	0.467099557	0.043615272	0.029856703	0.073488126	3.43E-05	0.123803627	0.175445004	0.23509584	8.11E-04	0.026486834	0.121558624	0.035691286	0.019718407	0.174958751	0.022225743	1.89E-02	0.055273771	0.005985348	0.002756647	2.588381837	19	2.822155693	22	5.925188694	1681	Alps	0.765467842	2.089391873	2.644044871	4.97742316	5.077670695	4.288402533	46.0154	7.4687	7.832609242	8.335551404	8.161375023	6.28692876	4.993828176	1.020650747	-0.494296322	1.564440547	-4.458058968	0.527682741	2.292534757	5.22019365	-0.192371893	16.3292925
GL28_UP	4.995043901	373	0.207675336	0.014838675	0.0122519	0.04852768	0.021615516	0.071837324	0.074227965	0.034930503	0.007219976	0.022682117	0.012142856	0.036283707	0.021277369	0.035878161	0.001187783	0	1.20E-04	0	0.057334797	0.006457697	0.001050874	0.13697862	0.008741307	0.065235474	0.09771194	0.001674573	0.03197779	0.042330264	0.239577877	0.008492954	0.005486073	0.013440615	0.54553621	0.030061577	0.040871124	0.04217146	5.41E-05	0.125646725	0.185149459	0.218223674	0.001361612	0.027629369	0.13287036	0.034118541	0.014278183	0.178091279	0.024417096	1.99E-02	0.050926265	0.004660729	0.002427341	2.206280466	14	2.716978352	22	5.635802015	1362	Alps	-2.995732274	2.089391873	2.658159431	4.9698133	5.154446996	4.372607413	46.0154	7.4687	7.832609242	8.335551404	8.161375023	4.337290741	2.917770732	1.020650747	-0.46203546	1.534714366	-6.678280612	0.898126761	2.178155015	5.358377123	-0.588787165	15.4891738
GL29_DN	5.2592385	504	0.226975629	0.023850767	0.005261643	0.049234078	0.026199262	0.092501514	0.086587879	0.026699977	0.008386068	0.017688837	0.011886276	0.034035593	0.004761766	0.036113643	3.98E-04	0	2.29E-04	0	0.029978217	0.007977199	0.001984087	0.102108237	0.015863695	0.08642679	0.100458823	0.00158909	0.024727699	0.052961612	0.253288501	0.00560938	0.002676073	0.013407143	0.45803985	0.037867749	0.087453382	0.06392502	4.36E-05	0.123427448	0.189466111	0.211251761	0.001242732	0.025643445	0.124997967	0.041605338	0.015695311	0.180778446	0.026107839	1.50E-02	0.049307269	0.006758459	0.003567705	2.40126113	20	2.863265079	24	5.989366784	1539	Alps	0.559615788	2.089391873	2.672077541	4.98223582	3.799973502	4.880906187	46.0393	7.5503	7.750399471	8.322029527	8.15075647	6.305362462	4.783316371	2.349945664	-0.430782916	2.831447079	-4.92857229	0.685618914	2.452727751	4.963194219	-0.486133011	16.04605545
GL29_UP	5.187695879	468	0.211662522	0.020547365	0.008038688	0.047787391	0.024620513	0.091465041	0.085129374	0.029901256	0.008612052	0.020626372	0.011734927	0.033678015	0.006273347	0.034383857	5.38E-04	0	2.14E-04	0	0.034970399	0.008288403	0.001311593	0.108685368	0.015945165	0.083069353	0.107607223	0.001931437	0.023602091	0.055507923	0.250674985	0.006466492	0.002042462	0.012099339	0.499521735	0.035883461	0.064072499	0.050071471	5.75E-05	0.121980254	0.188070151	0.215999877	0.00124532	0.025094945	0.127907868	0.03752911	0.014778399	0.183245857	0.025536823	1.60E-02	0.04908129	0.005939972	0.003429922	2.169904329	10	2.510284364	14	5.787405781	1428	Alps	-0.430782916	2.089391873	2.685804592	4.97742316	3.869115504	4.88846766	46.0393	7.5503	7.750399471	8.322029527	8.15075647	3.569532696	2.442347035	2.349945664	-0.400477567	2.803966258	-6.877177579	0.922272804	2.321406847	5.118053691	0.108854405	15.75799123
GL30_DN	4.675296118	408	0.204542067	0.017939682	0.009515876	0.040544725	0.030988587	0.097909514	0.113830638	0.03052774	0.011742513	0.035816492	0.013952137	0.03742074	0.001623181	0.032931538	0.001523192	0	2.71E-04	1.39E-08	0.045399837	0.006186314	6.92E-04	0.114648724	0.010133671	0.063101404	0.072538964	0.001924502	0.023984493	0.078296891	0.263789124	0.009251417	0.001095037	0.010041465	0.514106384	0.037561682	0.034631605	0.027201583	4.03E-05	0.12091988	0.195167484	0.199676117	0.00564235	0.021885969	0.159143223	0.039513376	0.012996169	0.160617654	0.0172019	7.13E-03	0.05674774	0.007172833	0.003243974	1.082625436	3	0.69314708	2	5.352576416	913	Alps	1.047318994	2.156402583	2.554899022	4.968423445	5.242804657	2.180417459	46.1446	7.9966	8.118951928	8.262687964	8.199189359	5.844992643	5.000584958	-1.093624747	-0.415515444	-0.597837001	-4.872781693	NA	3.889981875	5.114514713	0.014888612	17.39993767
GL30_UP	4.605169838	435	0.224070713	0.01538269	0.006410992	0.040202281	0.026488005	0.090574128	0.109679149	0.024937322	0.012217523	0.0401302	0.014929803	0.032633457	0.002525877	0.033310259	0.002270731	0	6.89E-05	0	0.049671135	0.006385056	0.001095815	0.132298254	0.008192998	0.050361008	0.070712923	0.00171396	0.020513656	0.061813133	0.303398681	9.90E-04	0.001746809	0.015989039	0.510383706	0.019290393	0.036941674	0.028875214	5.80E-05	0.116629978	0.186862078	0.187812983	0.005382628	0.020827584	0.187729656	0.042391915	0.012566477	0.160099225	0.014167648	4.31E-03	0.057409775	0.006011198	0.002065779	1.072054821	3	0.64371084	2	5.355503236	964	Alps	1.578978705	2.089391873	2.60046499	4.971894466	5.33368451	2.402430428	46.1446	7.9966	8.118951928	8.262687964	8.199189359	5.325446034	3.921973336	-1.093624747	-0.400477567	-0.616186139	-4.672682618	NA	4.048475129	5.122713198	-0.519193873	17.03910493
GL32_Down	4.750408417	352	0.232280054	0.012139478	0.005456822	0.029977777	0.020107653	0.07750876	0.15843063	0.012949689	0.0132993	0.041580539	0.015772028	0.024439694	1.82E-04	0.028146637	0.002809172	0	3.26E-04	1.46E-07	0.060986146	0.00422751	7.45E-04	0.169211882	0.004113013	0.028865097	0.049411935	0.004539159	0.051406916	0.060312289	0.243283915	0.003518835	0.001132757	0.028138529	0.536547206	0.012012549	0.033741596	0.02957263	3.33E-04	0.128097105	0.197009208	0.189820349	0.005039125	0.018066734	0.167746769	0.041821457	0.009128865	0.153616053	0.014804037	1.55E-02	0.069404206	0.004054246	0.00123713	1.089844152	3	0	1	4.774855299	843	Greenland	1.848454813	2.149433913	2.712706013	4.978112102	1.808288771	2.008214032	64.1382	-51.1769	6.735186014	7.173575105	6.960347729	5.457455588	4.182050143	-1.801809805	-1.660731207	-0.020202707	-4.093928289	0.734768855	2.570319528	-0.210721031	-0.25489225	16.73576894
GL32_UP	4.860856532	433	0.268627684	0.016485228	3.79E-04	0.039874123	0.023643326	0.080501287	0.097918333	0.022085225	0.009590458	0.03073385	0.015512563	0.035332254	7.89E-05	0.035374187	0.002018815	0	8.81E-05	0	0.034064504	0.004736347	5.58E-04	0.115154632	0.008971021	0.078262467	0.070944802	0.004140625	0.03772215	0.09650302	0.347347003	4.00E-04	0.012400547	0.006196863	0.437559244	0.020787409	0.015100315	0.025957026	2.67E-05	0.120140591	0.15717399	0.195556038	0.003518037	0.014509765	0.151703052	0.037406792	0.012553338	0.242156012	0.013468574	8.23E-03	0.047915496	0.001769075	0.002046936	1.771015564	6	1.928105121	7	5.259438676	987	Greenland	-1.897119985	2.07819076	2.831447079	4.978112102	1.193922468	3.886705197	64.1382	-51.1769	6.735186014	7.173575105	6.960347729	2.740840024	0.916290732	-1.801809805	-1.560647748	-0.127833372	-3.917451865	NA	NA	NA	NA	15.32197112
